epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
28,199.258,1.61676,1.38557,0.00517,0.61941,0.33333,0.40389,0.11392,2.24034,2.23543,0.0107,0.000219081,7.3027e-05,0.000219081,7.3027e-05,0.000219081,7.3027e-05,0.000219081,7.3027e-05
29,204.919,1.54395,1.2961,0.00485,0.6158,0.33333,0.39969,0.11164,2.24251,2.18829,0.01143,0.000216084,7.2028e-05,0.000216084,7.2028e-05,0.000216084,7.2028e-05,0.000216084,7.2028e-05
30,210.398,1.58393,1.33425,0.00476,0.61644,0.33333,0.4236,0.11669,2.24699,2.16878,0.01146,0.000213087,7.1029e-05,0.000213087,7.1029e-05,0.000213087,7.1029e-05,0.000213087,7.1029e-05
31,215.84,1.59779,1.34506,0.00502,0.72593,0.33333,0.44816,0.13248,2.2455,2.09438,0.0114,0.00021009,7.003e-05,0.00021009,7.003e-05,0.00021009,7.003e-05,0.00021009,7.003e-05
32,221.191,1.60442,1.31286,0.00494,0.62669,0.33333,0.41983,0.12433,2.23309,2.15631,0.01122,0.000207093,6.9031e-05,0.000207093,6.9031e-05,0.000207093,6.9031e-05,0.000207093,6.9031e-05
33,226.404,1.5748,1.29667,0.0048,0.62726,0.33333,0.42719,0.1253,2.2275,2.12175,0.01107,0.000204096,6.8032e-05,0.000204096,6.8032e-05,0.000204096,6.8032e-05,0.000204096,6.8032e-05
34,231.74,1.56704,1.31744,0.00487,0.62833,0.33333,0.42932,0.12718,2.18391,2.18104,0.01053,0.000201099,6.7033e-05,0.000201099,6.7033e-05,0.000201099,6.7033e-05,0.000201099,6.7033e-05
35,236.737,1.55385,1.2614,0.00478,0.63344,0.33333,0.42814,0.12706,2.22916,2.1212,0.01128,0.000198102,6.6034e-05,0.000198102,6.6034e-05,0.000198102,6.6034e-05,0.000198102,6.6034e-05
36,242.261,1.57124,1.28127,0.00506,0.64455,0.33333,0.42714,0.12067,2.25599,2.08244,0.01201,0.000195105,6.5035e-05,0.000195105,6.5035e-05,0.000195105,6.5035e-05,0.000195105,6.5035e-05
37,247.191,1.59826,1.29389,0.00491,0.62899,0.33333,0.4275,0.12462,2.2558,2.11983,0.01137,0.000192108,6.4036e-05,0.000192108,6.4036e-05,0.000192108,6.4036e-05,0.000192108,6.4036e-05
38,252.783,1.5708,1.29787,0.00501,0.62835,0.33333,0.43367,0.12625,2.2659,2.10891,0.01145,0.000189111,6.3037e-05,0.000189111,6.3037e-05,0.000189111,6.3037e-05,0.000189111,6.3037e-05
