epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,13008.9,2.11612,1.10317,0.00193,0.73273,0.58387,0.629,0.31363,2.0838,1.06838,0.00332,0.0008234,0.000274467,0.0008234,0.000274467,0.0008234,0.000274467,0.0008234,0.000274467
70,13194.7,2.10453,1.08673,0.00191,0.71617,0.59174,0.62829,0.31338,2.08055,1.06091,0.00332,0.00081345,0.00027115,0.00081345,0.00027115,0.00081345,0.00027115,0.00081345,0.00027115
71,13381.5,2.10566,1.09882,0.00192,0.72028,0.59569,0.63109,0.31468,2.0825,1.06366,0.00332,0.0008035,0.000267833,0.0008035,0.000267833,0.0008035,0.000267833,0.0008035,0.000267833
72,13567,2.10366,1.08107,0.00191,0.71457,0.59672,0.63319,0.31459,2.08043,1.06385,0.0033,0.00079355,0.000264517,0.00079355,0.000264517,0.00079355,0.000264517,0.00079355,0.000264517
73,13752.8,2.10828,1.09805,0.00192,0.73038,0.59086,0.63231,0.31524,2.07659,1.06551,0.0033,0.0007836,0.0002612,0.0007836,0.0002612,0.0007836,0.0002612,0.0007836,0.0002612
74,13940.3,2.10156,1.08679,0.00191,0.7318,0.59383,0.63134,0.31535,2.07605,1.06535,0.00329,0.00077365,0.000257883,0.00077365,0.000257883,0.00077365,0.000257883,0.00077365,0.000257883
75,14128.6,2.09374,1.07706,0.00191,0.72186,0.59478,0.6308,0.31494,2.07895,1.06232,0.0033,0.0007637,0.000254567,0.0007637,0.000254567,0.0007637,0.000254567,0.0007637,0.000254567
76,14316.2,2.0932,1.08096,0.0019,0.71655,0.59708,0.62944,0.31472,2.07986,1.06014,0.00329,0.00075375,0.00025125,0.00075375,0.00025125,0.00075375,0.00025125,0.00075375,0.00025125
77,14506.2,2.09375,1.07548,0.0019,0.73141,0.60444,0.635,0.31692,2.07978,1.05985,0.00329,0.0007438,0.000247933,0.0007438,0.000247933,0.0007438,0.000247933,0.0007438,0.000247933
78,14693.4,2.08973,1.07391,0.00191,0.73254,0.59474,0.63471,0.31615,2.07874,1.0599,0.00329,0.00073385,0.000244617,0.00073385,0.000244617,0.00073385,0.000244617,0.00073385,0.000244617
79,14880.2,2.09114,1.07171,0.00191,0.73148,0.59635,0.6348,0.31604,2.07945,1.05725,0.0033,0.0007239,0.0002413,0.0007239,0.0002413,0.0007239,0.0002413,0.0007239,0.0002413
80,15069.9,2.09919,1.07701,0.00191,0.73089,0.59407,0.63563,0.31635,2.08056,1.0565,0.00329,0.00071395,0.000237983,0.00071395,0.000237983,0.00071395,0.000237983,0.00071395,0.000237983
81,15259.4,2.0929,1.07725,0.00191,0.73351,0.5958,0.63925,0.31649,2.07933,1.05648,0.00329,0.000704,0.000234667,0.000704,0.000234667,0.000704,0.000234667,0.000704,0.000234667
82,15448.2,2.09647,1.08375,0.00191,0.73257,0.60046,0.64074,0.31676,2.07851,1.05669,0.00328,0.00069405,0.00023135,0.00069405,0.00023135,0.00069405,0.00023135,0.00069405,0.00023135
83,15634,2.09739,1.07504,0.00189,0.72253,0.61023,0.63978,0.3173,2.0772,1.05905,0.00329,0.0006841,0.000228033,0.0006841,0.000228033,0.0006841,0.000228033,0.0006841,0.000228033
84,15821.9,2.09494,1.08406,0.0019,0.72983,0.60404,0.63917,0.3178,2.07868,1.05463,0.0033,0.00067415,0.000224717,0.00067415,0.000224717,0.00067415,0.000224717,0.00067415,0.000224717
85,16008.9,2.08977,1.0756,0.0019,0.73949,0.59927,0.64035,0.31748,2.07767,1.05183,0.0033,0.0006642,0.0002214,0.0006642,0.0002214,0.0006642,0.0002214,0.0006642,0.0002214
86,16195.2,2.0797,1.0687,0.00188,0.73902,0.60327,0.6395,0.3169,2.07785,1.05128,0.0033,0.00065425,0.000218083,0.00065425,0.000218083,0.00065425,0.000218083,0.00065425,0.000218083
87,16381.7,2.08868,1.06922,0.00188,0.72862,0.60541,0.63755,0.3173,2.07852,1.04828,0.00331,0.0006443,0.000214767,0.0006443,0.000214767,0.0006443,0.000214767,0.0006443,0.000214767
88,16566.9,2.08834,1.07453,0.00189,0.72882,0.60623,0.63672,0.31708,2.07566,1.04843,0.00331,0.00063435,0.00021145,0.00063435,0.00021145,0.00063435,0.00021145,0.00063435,0.00021145
89,16753.6,2.08266,1.06564,0.00188,0.72191,0.6072,0.63522,0.31723,2.0745,1.04753,0.00331,0.0006244,0.000208133,0.0006244,0.000208133,0.0006244,0.000208133,0.0006244,0.000208133
90,16941.2,2.09048,1.07768,0.00191,0.71852,0.60842,0.63754,0.31716,2.07425,1.04839,0.00331,0.00061445,0.000204817,0.00061445,0.000204817,0.00061445,0.000204817,0.00061445,0.000204817
91,17128.9,2.0791,1.06338,0.00189,0.71274,0.61094,0.63836,0.3174,2.07238,1.0497,0.00331,0.0006045,0.0002015,0.0006045,0.0002015,0.0006045,0.0002015,0.0006045,0.0002015
92,17316.1,2.0816,1.06084,0.00188,0.72417,0.61026,0.64037,0.31762,2.07111,1.05054,0.0033,0.00059455,0.000198183,0.00059455,0.000198183,0.00059455,0.000198183,0.00059455,0.000198183
93,17503.6,2.09004,1.06199,0.00192,0.72127,0.61236,0.64046,0.31695,2.07186,1.04777,0.0033,0.0005846,0.000194867,0.0005846,0.000194867,0.0005846,0.000194867,0.0005846,0.000194867
94,17689.5,2.08025,1.05357,0.00187,0.72008,0.61117,0.63985,0.31667,2.07214,1.049,0.00329,0.00057465,0.00019155,0.00057465,0.00019155,0.00057465,0.00019155,0.00057465,0.00019155
95,17875.2,2.0722,1.05649,0.00188,0.7177,0.61096,0.63928,0.31658,2.07411,1.04708,0.0033,0.0005647,0.000188233,0.0005647,0.000188233,0.0005647,0.000188233,0.0005647,0.000188233
96,18063.1,2.07901,1.06196,0.00189,0.71424,0.60803,0.6384,0.31666,2.07529,1.04515,0.0033,0.00055475,0.000184917,0.00055475,0.000184917,0.00055475,0.000184917,0.00055475,0.000184917
97,18249.3,2.07899,1.05881,0.00189,0.72047,0.60659,0.63878,0.31679,2.07666,1.04274,0.0033,0.0005448,0.0001816,0.0005448,0.0001816,0.0005448,0.0001816,0.0005448,0.0001816
98,18436.1,2.0729,1.05324,0.00187,0.72769,0.60731,0.64211,0.31717,2.07701,1.04125,0.00332,0.00053485,0.000178283,0.00053485,0.000178283,0.00053485,0.000178283,0.00053485,0.000178283
99,18622.8,2.07032,1.04692,0.00189,0.72401,0.60938,0.64249,0.3173,2.07729,1.04097,0.00332,0.0005249,0.000174967,0.0005249,0.000174967,0.0005249,0.000174967,0.0005249,0.000174967
100,18808.9,2.07628,1.05427,0.00188,0.72402,0.61288,0.644,0.31814,2.07554,1.04046,0.00332,0.00051495,0.00017165,0.00051495,0.00017165,0.00051495,0.00017165,0.00051495,0.00017165
101,18995.7,2.0673,1.05137,0.00186,0.72178,0.61393,0.64417,0.31845,2.07543,1.03982,0.00333,0.000505,0.000168333,0.000505,0.000168333,0.000505,0.000168333,0.000505,0.000168333
102,19184.3,2.0705,1.04701,0.00188,0.72528,0.61223,0.64418,0.31828,2.07611,1.03797,0.00332,0.00049505,0.000165017,0.00049505,0.000165017,0.00049505,0.000165017,0.00049505,0.000165017
103,19371.4,2.06343,1.04989,0.00186,0.72293,0.61513,0.64441,0.31889,2.07621,1.03765,0.00332,0.0004851,0.0001617,0.0004851,0.0001617,0.0004851,0.0001617,0.0004851,0.0001617
104,19560.3,2.06562,1.04352,0.00187,0.72176,0.61462,0.64534,0.31922,2.07611,1.03624,0.00332,0.00047515,0.000158383,0.00047515,0.000158383,0.00047515,0.000158383,0.00047515,0.000158383
105,19746.7,2.06841,1.04886,0.00187,0.72662,0.61602,0.64739,0.32007,2.07624,1.0357,0.00332,0.0004652,0.000155067,0.0004652,0.000155067,0.0004652,0.000155067,0.0004652,0.000155067
106,19934.3,2.0733,1.05412,0.00186,0.72753,0.61534,0.64756,0.32006,2.07511,1.03638,0.00332,0.00045525,0.00015175,0.00045525,0.00015175,0.00045525,0.00015175,0.00045525,0.00015175
