epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,32302.1,2.02207,1.51868,0.00245,0.80636,0.63368,0.6785,0.42748,1.83562,1.25367,0.0028,0.0027129,0.0009043,0.0027129,0.0009043,0.0027129,0.0009043,0.0027129,0.0009043
31,33360.5,2.01303,1.51373,0.00245,0.80715,0.63412,0.67903,0.42814,1.83473,1.25052,0.0028,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901
32,34420.2,2.01713,1.51454,0.00245,0.80798,0.63417,0.67952,0.42865,1.83444,1.24692,0.0028,0.0026931,0.0008977,0.0026931,0.0008977,0.0026931,0.0008977,0.0026931,0.0008977
33,35477.6,2.0079,1.50767,0.00244,0.80721,0.63543,0.67972,0.42913,1.83228,1.24567,0.00279,0.0026832,0.0008944,0.0026832,0.0008944,0.0026832,0.0008944,0.0026832,0.0008944
34,36532.6,2.01692,1.51278,0.00247,0.80874,0.63515,0.68031,0.4299,1.83112,1.24321,0.00279,0.0026733,0.0008911,0.0026733,0.0008911,0.0026733,0.0008911,0.0026733,0.0008911
35,37604.6,2.01264,1.50583,0.00243,0.80893,0.63534,0.68061,0.43031,1.82817,1.24126,0.00279,0.0026634,0.0008878,0.0026634,0.0008878,0.0026634,0.0008878,0.0026634,0.0008878
36,38671.8,2.00805,1.50666,0.00245,0.80797,0.63654,0.68103,0.43073,1.82643,1.23851,0.00279,0.0026535,0.0008845,0.0026535,0.0008845,0.0026535,0.0008845,0.0026535,0.0008845
37,39730.7,2.00551,1.49958,0.00243,0.80947,0.6363,0.68137,0.43122,1.82579,1.23696,0.00279,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
38,40809.7,2.00859,1.50602,0.00244,0.80942,0.63641,0.68165,0.4317,1.82351,1.23423,0.00278,0.0026337,0.0008779,0.0026337,0.0008779,0.0026337,0.0008779,0.0026337,0.0008779
39,41879.5,1.98885,1.47725,0.00242,0.81039,0.63647,0.68204,0.43217,1.82143,1.23334,0.00278,0.0026238,0.0008746,0.0026238,0.0008746,0.0026238,0.0008746,0.0026238,0.0008746
40,42944.5,2.00523,1.49411,0.00241,0.80982,0.63722,0.68243,0.43261,1.8207,1.23097,0.00278,0.0026139,0.0008713,0.0026139,0.0008713,0.0026139,0.0008713,0.0026139,0.0008713
41,44005.7,1.99909,1.48855,0.0024,0.80973,0.63747,0.68266,0.4331,1.81795,1.23069,0.00277,0.002604,0.000868,0.002604,0.000868,0.002604,0.000868,0.002604,0.000868
42,45052.5,1.99952,1.48468,0.00239,0.8093,0.63803,0.68295,0.43353,1.81752,1.2286,0.00277,0.0025941,0.0008647,0.0025941,0.0008647,0.0025941,0.0008647,0.0025941,0.0008647
43,46114.6,1.99117,1.48307,0.00242,0.80999,0.63847,0.68338,0.43388,1.81603,1.22696,0.00277,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614
44,47191.5,1.99595,1.48398,0.00241,0.80909,0.63921,0.68361,0.43431,1.81625,1.22347,0.00277,0.0025743,0.0008581,0.0025743,0.0008581,0.0025743,0.0008581,0.0025743,0.0008581
45,48255.8,1.98458,1.4766,0.00239,0.81026,0.63894,0.6838,0.43474,1.81417,1.22126,0.00277,0.0025644,0.0008548,0.0025644,0.0008548,0.0025644,0.0008548,0.0025644,0.0008548
46,49328.5,1.99723,1.48886,0.0024,0.80978,0.63979,0.68429,0.43525,1.81237,1.21937,0.00276,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515
47,50403.5,1.98231,1.47913,0.00241,0.80956,0.64019,0.68456,0.43553,1.81165,1.2169,0.00276,0.0025446,0.0008482,0.0025446,0.0008482,0.0025446,0.0008482,0.0025446,0.0008482
48,51482.9,1.9932,1.48086,0.00241,0.81074,0.63989,0.68482,0.43596,1.81076,1.21453,0.00276,0.0025347,0.0008449,0.0025347,0.0008449,0.0025347,0.0008449,0.0025347,0.0008449
49,52573.8,1.97935,1.46825,0.00238,0.81145,0.63992,0.6851,0.43631,1.80948,1.21193,0.00276,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
50,53674.8,1.98642,1.46502,0.00239,0.81192,0.64005,0.68545,0.43673,1.80866,1.21109,0.00275,0.0025149,0.0008383,0.0025149,0.0008383,0.0025149,0.0008383,0.0025149,0.0008383
51,54779.3,1.97499,1.46539,0.00239,0.81188,0.6403,0.68575,0.43708,1.80727,1.20968,0.00275,0.002505,0.000835,0.002505,0.000835,0.002505,0.000835,0.002505,0.000835
52,55874.7,1.98821,1.47212,0.00238,0.8124,0.64081,0.68597,0.4375,1.80613,1.2076,0.00275,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317
53,56973.9,1.98656,1.46762,0.00238,0.8135,0.6405,0.68632,0.4379,1.80485,1.20682,0.00275,0.0024852,0.0008284,0.0024852,0.0008284,0.0024852,0.0008284,0.0024852,0.0008284
54,58088.1,1.97568,1.4611,0.00238,0.81334,0.64066,0.68653,0.43821,1.80352,1.20407,0.00275,0.0024753,0.0008251,0.0024753,0.0008251,0.0024753,0.0008251,0.0024753,0.0008251
55,59185.9,1.98246,1.46471,0.00238,0.8143,0.64082,0.68692,0.43875,1.80239,1.20214,0.00275,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
56,60281,1.97609,1.4621,0.00237,0.81474,0.64072,0.6872,0.43908,1.80111,1.20149,0.00274,0.0024555,0.0008185,0.0024555,0.0008185,0.0024555,0.0008185,0.0024555,0.0008185
57,61381.4,1.98021,1.46337,0.00237,0.81523,0.64086,0.68762,0.43953,1.80125,1.19931,0.00275,0.0024456,0.0008152,0.0024456,0.0008152,0.0024456,0.0008152,0.0024456,0.0008152
58,62474.7,1.97493,1.4568,0.00236,0.81563,0.64146,0.68801,0.43997,1.80025,1.19687,0.00275,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119
59,63576.5,1.97033,1.44914,0.00236,0.81525,0.64218,0.68834,0.44038,1.79884,1.19472,0.00274,0.0024258,0.0008086,0.0024258,0.0008086,0.0024258,0.0008086,0.0024258,0.0008086
60,64678.3,1.9696,1.45032,0.00237,0.81493,0.64303,0.68856,0.44092,1.79662,1.19326,0.00274,0.0024159,0.0008053,0.0024159,0.0008053,0.0024159,0.0008053,0.0024159,0.0008053
61,65785.6,1.97799,1.45742,0.00237,0.81543,0.64319,0.68903,0.44134,1.79527,1.19138,0.00274,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
62,66888.4,1.97965,1.45671,0.00238,0.81456,0.64369,0.6892,0.44172,1.79474,1.18827,0.00273,0.0023961,0.0007987,0.0023961,0.0007987,0.0023961,0.0007987,0.0023961,0.0007987
63,67984.6,1.96904,1.44516,0.00236,0.81348,0.64473,0.68953,0.44208,1.79366,1.1874,0.00274,0.0023862,0.0007954,0.0023862,0.0007954,0.0023862,0.0007954,0.0023862,0.0007954
64,69091,1.97681,1.46017,0.00236,0.8138,0.64491,0.68975,0.4424,1.7914,1.18665,0.00273,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
