epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
95,8915.19,2.69096,1.92226,0.00291,0.54198,0.35237,0.37428,0.15999,2.46383,1.78657,0.00406,0.0020694,0.0006898,0.0020694,0.0006898,0.0020694,0.0006898,0.0020694,0.0006898
96,9003.99,2.69535,1.9269,0.0029,0.53946,0.35404,0.37505,0.16017,2.46396,1.78654,0.00405,0.0020595,0.0006865,0.0020595,0.0006865,0.0020595,0.0006865,0.0020595,0.0006865
97,9092.55,2.69465,1.9216,0.00292,0.5417,0.35502,0.37606,0.16056,2.46515,1.78364,0.00405,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
98,9178.66,2.67764,1.91807,0.00291,0.54878,0.35404,0.37866,0.16115,2.46481,1.78043,0.00406,0.0020397,0.0006799,0.0020397,0.0006799,0.0020397,0.0006799,0.0020397,0.0006799
99,9267.57,2.68309,1.91709,0.00292,0.55131,0.35287,0.37875,0.16145,2.463,1.78051,0.00405,0.0020298,0.0006766,0.0020298,0.0006766,0.0020298,0.0006766,0.0020298,0.0006766
100,9356.62,2.6864,1.92388,0.00289,0.55151,0.35482,0.37821,0.16103,2.46046,1.77997,0.00405,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
101,9443.34,2.69151,1.92121,0.0029,0.55488,0.35525,0.37935,0.16125,2.46609,1.77754,0.00405,0.00201,0.00067,0.00201,0.00067,0.00201,0.00067,0.00201,0.00067
102,9531.03,2.68605,1.91432,0.00292,0.55133,0.35561,0.3815,0.16242,2.46167,1.77626,0.00405,0.0020001,0.0006667,0.0020001,0.0006667,0.0020001,0.0006667,0.0020001,0.0006667
103,9619.8,2.67278,1.90673,0.00288,0.54305,0.35952,0.38044,0.16255,2.45626,1.77972,0.00403,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
104,9707.8,2.68252,1.91356,0.0029,0.54683,0.35864,0.38075,0.16264,2.45391,1.78354,0.00402,0.0019803,0.0006601,0.0019803,0.0006601,0.0019803,0.0006601,0.0019803,0.0006601
105,9794.56,2.6959,1.92122,0.0029,0.54357,0.3605,0.38164,0.16309,2.45455,1.78124,0.00402,0.0019704,0.0006568,0.0019704,0.0006568,0.0019704,0.0006568,0.0019704,0.0006568
